X Y Z Gravity
855210.875000 988158.125000 1325.000000 -0.300000
855245.875000 988158.125000 1325.000000 -0.300000
855289.625000 988158.125000 1325.000000 -0.300000
855355.250000 988158.125000 1325.000000 -0.300000
855453.687500 988158.125000 1325.000000 -0.300000
853673.062500 988195.125000 1325.000000 -0.300000
853771.500000 988195.125000 1325.000000 -0.300000
853837.125000 988195.125000 1325.000000 -0.300000
853880.875000 988195.125000 1325.000000 -0.300000
853915.875000 988195.125000 1325.000000 -0.300000
853950.875000 988195.125000 1325.000000 -0.300000
853985.875000 988195.125000 1325.000000 -0.300000
854020.875000 988195.125000 1325.000000 -0.300000
854055.875000 988195.125000 1325.000000 -0.300000
854090.875000 988195.125000 1325.000000 -0.300000
854125.875000 988195.125000 1325.000000 -0.300000
854160.875000 988195.125000 1325.000000 -0.300000
854195.875000 988195.125000 1325.000000 -0.300000
854230.875000 988195.125000 1325.000000 -0.300000
854265.875000 988195.125000 1325.000000 -0.300000
854300.875000 988195.125000 1325.000000 -0.300000
854335.875000 988195.125000 1325.000000 -0.300000
854370.875000 988195.125000 1325.000000 -0.300000
854405.875000 988195.125000 1325.000000 -0.300000
854440.875000 988195.125000 1325.000000 -0.300000
854475.875000 988195.125000 1325.000000 -0.300000
854510.875000 988195.125000 1325.000000 -0.300000
854545.875000 988195.125000 1325.000000 -0.300000
854580.875000 988195.125000 1325.000000 -0.300000
854615.875000 988195.125000 1325.000000 -0.300000
854650.875000 988195.125000 1325.000000 -0.300000
854685.875000 988195.125000 1325.000000 -0.300000
854720.875000 988195.125000 1325.000000 -0.300000
854755.875000 988195.125000 1325.000000 -0.300000
854790.875000 988195.125000 1325.000000 -0.300000
854825.875000 988195.125000 1325.000000 -0.300000
854860.875000 988195.125000 1325.000000 -0.300000
854895.875000 988195.125000 1325.000000 -0.300000
854930.875000 988195.125000 1325.000000 -0.300000
854965.875000 988195.125000 1325.000000 -0.300000
855000.875000 988195.125000 1325.000000 -0.300000
855035.875000 988195.125000 1325.000000 -0.300000
855070.875000 988195.125000 1325.000000 -0.300000
855105.875000 988195.125000 1325.000000 -0.300000
855140.875000 988195.125000 1325.000000 -0.300000
855175.875000 988195.125000 1325.000000 -0.300000
855210.875000 988195.125000 1325.000000 -0.300000
855245.875000 988195.125000 1325.000000 -0.300000
855289.625000 988195.125000 1325.000000 -0.300000
855355.250000 988195.125000 1325.000000 -0.300000
855453.687500 988195.125000 1325.000000 -0.300000
853673.062500 988232.125000 1325.000000 -0.300000
853771.500000 988232.125000 1325.000000 -0.300000
853837.125000 988232.125000 1325.000000 -0.300000
853880.875000 988232.125000 1325.000000 -0.300000
853915.875000 988232.125000 1325.000000 -0.300000
853950.875000 988232.125000 1325.000000 -0.300000
853985.875000 988232.125000 1325.000000 -0.300000
854020.875000 988232.125000 1325.000000 -0.300000
854055.875000 988232.125000 1325.000000 -0.300000
854090.875000 988232.125000 1325.000000 -0.300000
854125.875000 988232.125000 1325.000000 -0.300000
854160.875000 988232.125000 1325.000000 -0.300000
854195.875000 988232.125000 1325.000000 -0.300000
854230.875000 988232.125000 1325.000000 -0.300000
854265.875000 988232.125000 1325.000000 -0.300000
854300.875000 988232.125000 1325.000000 -0.300000
854335.875000 988232.125000 1325.000000 -0.300000
854370.875000 988232.125000 1325.000000 -0.300000
854405.875000 988232.125000 1325.000000 -0.300000
854440.875000 988232.125000 1325.000000 -0.300000
854475.875000 988232.125000 1325.000000 -0.300000
854510.875000 988232.125000 1325.000000 -0.300000
854545.875000 988232.125000 1325.000000 -0.300000
854580.875000 988232.125000 1325.000000 -0.300000
854615.875000 988232.125000 1325.000000 -0.300000
854650.875000 988232.125000 1325.000000 -0.300000
854685.875000 988232.125000 1325.000000 -0.300000
854720.875000 988232.125000 1325.000000 -0.300000
854755.875000 988232.125000 1325.000000 -0.300000
854790.875000 988232.125000 1325.000000 -0.300000
854825.875000 988232.125000 1325.000000 -0.300000
854860.875000 988232.125000 1325.000000 -0.300000
854895.875000 988232.125000 1325.000000 -0.300000
854930.875000 988232.125000 1325.000000 -0.300000
854965.875000 988232.125000 1325.000000 -0.300000
855000.875000 988232.125000 1325.000000 -0.300000
855035.875000 988232.125000 1325.000000 -0.300000
855070.875000 988232.125000 1325.000000 -0.300000
855105.875000 988232.125000 1325.000000 -0.300000
855140.875000 988232.125000 1325.000000 -0.300000
855175.875000 988232.125000 1325.000000 -0.300000
855210.875000 988232.125000 1325.000000 -0.300000
855245.875000 988232.125000 1325.000000 -0.300000
855289.625000 988232.125000 1325.000000 -0.300000
855355.250000 988232.125000 1325.000000 -0.300000
855453.687500 988232.125000 1325.000000 -0.300000
853673.062500 988269.125000 1325.000000 -0.300000
853771.500000 988269.125000 1325.000000 -0.300000
853837.125000 988269.125000 1325.000000 -0.300000
853880.875000 988269.125000 1325.000000 -0.300000
853915.875000 988269.125000 1325.000000 -0.300000
853950.875000 988269.125000 1325.000000 -0.300000
853985.875000 988269.125000 1325.000000 -0.300000
854020.875000 988269.125000 1325.000000 -0.300000
854055.875000 988269.125000 1325.000000 -0.300000
854090.875000 988269.125000 1325.000000 -0.300000
854125.875000 988269.125000 1325.000000 -0.300000
854160.875000 988269.125000 1325.000000 -0.300000
854195.875000 988269.125000 1325.000000 -0.300000
854230.875000 988269.125000 1325.000000 -0.300000
854265.875000 988269.125000 1325.000000 -0.300000
854300.875000 988269.125000 1325.000000 -0.300000
854335.875000 988269.125000 1325.000000 -0.300000
854370.875000 988269.125000 1325.000000 -0.300000
854405.875000 988269.125000 1325.000000 -0.300000
854440.875000 988269.125000 1325.000000 -0.300000
854475.875000 988269.125000 1325.000000 -0.300000
854510.875000 988269.125000 1325.000000 -0.300000
854545.875000 988269.125000 1325.000000 -0.300000
854580.875000 988269.125000 1325.000000 -0.300000
854615.875000 988269.125000 1325.000000 -0.300000
854650.875000 988269.125000 1325.000000 -0.300000
854685.875000 988269.125000 1325.000000 -0.300000
854720.875000 988269.125000 1325.000000 -0.300000
854755.875000 988269.125000 1325.000000 -0.300000
854790.875000 988269.125000 1325.000000 -0.300000
854825.875000 988269.125000 1325.000000 -0.300000
854860.875000 988269.125000 1325.000000 -0.300000
854895.875000 988269.125000 1325.000000 -0.300000
854930.875000 988269.125000 1325.000000 -0.300000
854965.875000 988269.125000 1325.000000 -0.300000
855000.875000 988269.125000 1325.000000 -0.300000
855035.875000 988269.125000 1325.000000 -0.300000
855070.875000 988269.125000 1325.000000 -0.300000
855105.875000 988269.125000 1325.000000 -0.300000
855140.875000 988269.125000 1325.000000 -0.300000
855175.875000 988269.125000 1325.000000 -0.300000
855210.875000 988269.125000 1325.000000 -0.300000
855245.875000 988269.125000 1325.000000 -0.300000
855289.625000 988269.125000 1325.000000 -0.300000
855355.250000 988269.125000 1325.000000 -0.300000
855453.687500 988269.125000 1325.000000 -0.300000
853673.062500 988306.125000 1325.000000 -0.300000
853771.500000 988306.125000 1325.000000 -0.300000
853837.125000 988306.125000 1325.000000 -0.300000
853880.875000 988306.125000 1325.000000 -0.300000
853915.875000 988306.125000 1325.000000 -0.300000
853950.875000 988306.125000 1325.000000 -0.300000
853985.875000 988306.125000 1325.000000 -0.300000
854020.875000 988306.125000 1325.000000 -0.300000
854055.875000 988306.125000 1325.000000 -0.300000
854090.875000 988306.125000 1325.000000 -0.300000
854125.875000 988306.125000 1325.000000 -0.300000
854160.875000 988306.125000 1325.000000 -0.300000
854195.875000 988306.125000 1325.000000 -0.300000
854230.875000 988306.125000 1325.000000 -0.300000
854265.875000 988306.125000 1325.000000 -0.300000
854300.875000 988306.125000 1325.000000 -0.300000
854335.875000 988306.125000 1325.000000 -0.300000
854370.875000 988306.125000 1325.000000 -0.300000
854405.875000 988306.125000 1325.000000 -0.300000
854440.875000 988306.125000 1325.000000 -0.300000
854475.875000 988306.125000 1325.000000 -0.300000
854510.875000 988306.125000 1325.000000 -0.300000
854545.875000 988306.125000 1325.000000 -0.300000
854580.875000 988306.125000 1325.000000 -0.300000
854615.875000 988306.125000 1325.000000 -0.300000
854650.875000 988306.125000 1325.000000 -0.300000
854685.875000 988306.125000 1325.000000 -0.300000
854720.875000 988306.125000 1325.000000 -0.300000
854755.875000 988306.125000 1325.000000 -0.300000
854790.875000 988306.125000 1325.000000 -0.300000
854825.875000 988306.125000 1325.000000 -0.300000
854860.875000 988306.125000 1325.000000 -0.300000
854895.875000 988306.125000 1325.000000 -0.300000
854930.875000 988306.125000 1325.000000 -0.300000
854965.875000 988306.125000 1325.000000 -0.300000
855000.875000 988306.125000 1325.000000 -0.300000
855035.875000 988306.125000 1325.000000 -0.300000
855070.875000 988306.125000 1325.000000 -0.300000
855105.875000 988306.125000 1325.000000 -0.300000
855140.875000 988306.125000 1325.000000 -0.300000
855175.875000 988306.125000 1325.000000 -0.300000
855210.875000 988306.125000 1325.000000 -0.300000
855245.875000 988306.125000 1325.000000 -0.300000
855289.625000 988306.125000 1325.000000 -0.300000
855355.250000 988306.125000 1325.000000 -0.300000
855453.687500 988306.125000 1325.000000 -0.300000
853673.062500 988343.125000 1325.000000 -0.300000
853771.500000 988343.125000 1325.000000 -0.300000
853837.125000 988343.125000 1325.000000 -0.300000
853880.875000 988343.125000 1325.000000 -0.300000
853915.875000 988343.125000 1325.000000 -0.300000
853950.875000 988343.125000 1325.000000 -0.300000
853985.875000 988343.125000 1325.000000 -0.300000
854020.875000 988343.125000 1325.000000 -0.300000
854055.875000 988343.125000 1325.000000 -0.300000
854090.875000 988343.125000 1325.000000 -0.300000
854125.875000 988343.125000 1325.000000 -0.300000
854160.875000 988343.125000 1325.000000 -0.300000
854195.875000 988343.125000 1325.000000 -0.300000
854230.875000 988343.125000 1325.000000 -0.300000
854265.875000 988343.125000 1325.000000 -0.300000
854300.875000 988343.125000 1325.000000 -0.300000
854335.875000 988343.125000 1325.000000 -0.300000
854370.875000 988343.125000 1325.000000 -0.300000
854405.875000 988343.125000 1325.000000 -0.300000
854440.875000 988343.125000 1325.000000 -0.300000
854475.875000 988343.125000 1325.000000 -0.300000
854510.875000 988343.125000 1325.000000 -0.300000
854545.875000 988343.125000 1325.000000 -0.300000
854580.875000 988343.125000 1325.000000 -0.300000
854615.875000 988343.125000 1325.000000 -0.300000
854650.875000 988343.125000 1325.000000 -0.300000
854685.875000 988343.125000 1325.000000 -0.300000
854720.875000 988343.125000 1325.000000 -0.300000
854755.875000 988343.125000 1325.000000 -0.300000
854790.875000 988343.125000 1325.000000 -0.300000
854825.875000 988343.125000 1325.000000 -0.300000
854860.875000 988343.125000 1325.000000 -0.300000
854895.875000 988343.125000 1325.000000 -0.300000
854930.875000 988343.125000 1325.000000 -0.300000
854965.875000 988343.125000 1325.000000 -0.300000
855000.875000 988343.125000 1325.000000 -0.300000
855035.875000 988343.125000 1325.000000 -0.300000
855070.875000 988343.125000 1325.000000 -0.300000
855105.875000 988343.125000 1325.000000 -0.300000
855140.875000 988343.125000 1325.000000 -0.300000
855175.875000 988343.125000 1325.000000 -0.300000
855210.875000 988343.125000 1325.000000 -0.300000
855245.875000 988343.125000 1325.000000 -0.300000
855289.625000 988343.125000 1325.000000 -0.300000
855355.250000 988343.125000 1325.000000 -0.300000
855453.687500 988343.125000 1325.000000 -0.300000
853673.062500 988389.375000 1325.000000 -0.300000
853771.500000 988389.375000 1325.000000 -0.300000
853837.125000 988389.375000 1325.000000 -0.300000
853880.875000 988389.375000 1325.000000 -0.300000
853915.875000 988389.375000 1325.000000 -0.300000
853950.875000 988389.375000 1325.000000 -0.300000
853985.875000 988389.375000 1325.000000 -0.300000
854020.875000 988389.375000 1325.000000 -0.300000
854055.875000 988389.375000 1325.000000 -0.300000
854090.875000 988389.375000 1325.000000 -0.300000
854125.875000 988389.375000 1325.000000 -0.300000
854160.875000 988389.375000 1325.000000 -0.300000
854195.875000 988389.375000 1325.000000 -0.300000
854230.875000 988389.375000 1325.000000 -0.300000
854265.875000 988389.375000 1325.000000 -0.300000
854300.875000 988389.375000 1325.000000 -0.300000
854335.875000 988389.375000 1325.000000 -0.300000
854370.875000 988389.375000 1325.000000 -0.300000
854405.875000 988389.375000 1325.000000 -0.300000
854440.875000 988389.375000 1325.000000 -0.300000
854475.875000 988389.375000 1325.000000 -0.300000
854510.875000 988389.375000 1325.000000 -0.300000
854545.875000 988389.375000 1325.000000 -0.300000
854580.875000 988389.375000 1325.000000 -0.300000
854615.875000 988389.375000 1325.000000 -0.300000
854650.875000 988389.375000 1325.000000 -0.300000
854685.875000 988389.375000 1325.000000 -0.300000
854720.875000 988389.375000 1325.000000 -0.300000
854755.875000 988389.375000 1325.000000 -0.300000
854790.875000 988389.375000 1325.000000 -0.300000
854825.875000 988389.375000 1325.000000 -0.300000
854860.875000 988389.375000 1325.000000 -0.300000
854895.875000 988389.375000 1325.000000 -0.300000
854930.875000 988389.375000 1325.000000 -0.300000
854965.875000 988389.375000 1325.000000 -0.300000
855000.875000 988389.375000 1325.000000 -0.300000
855035.875000 988389.375000 1325.000000 -0.300000
855070.875000 988389.375000 1325.000000 -0.300000
855105.875000 988389.375000 1325.000000 -0.300000
855140.875000 988389.375000 1325.000000 -0.300000
855175.875000 988389.375000 1325.000000 -0.300000
855210.875000 988389.375000 1325.000000 -0.300000
855245.875000 988389.375000 1325.000000 -0.300000
855289.625000 988389.375000 1325.000000 -0.300000
855355.250000 988389.375000 1325.000000 -0.300000
855453.687500 988389.375000 1325.000000 -0.300000
853673.062500 988458.750000 1325.000000 -0.150000
853771.500000 988458.750000 1325.000000 -0.300000
853837.125000 988458.750000 1325.000000 -0.300000
853880.875000 988458.750000 1325.000000 -0.300000
853915.875000 988458.750000 1325.000000 -0.300000
853950.875000 988458.750000 1325.000000 -0.300000
853985.875000 988458.750000 1325.000000 -0.300000
854020.875000 988458.750000 1325.000000 -0.300000
854055.875000 988458.750000 1325.000000 -0.300000
854090.875000 988458.750000 1325.000000 -0.300000
854125.875000 988458.750000 1325.000000 -0.300000
854160.875000 988458.750000 1325.000000 -0.300000
854195.875000 988458.750000 1325.000000 -0.300000
854230.875000 988458.750000 1325.000000 -0.300000
854265.875000 988458.750000 1325.000000 -0.300000
854300.875000 988458.750000 1325.000000 -0.300000
854335.875000 988458.750000 1325.000000 -0.300000
854370.875000 988458.750000 1325.000000 -0.300000
854405.875000 988458.750000 1325.000000 -0.300000
854440.875000 988458.750000 1325.000000 -0.300000
854475.875000 988458.750000 1325.000000 -0.300000
854510.875000 988458.750000 1325.000000 -0.300000
854545.875000 988458.750000 1325.000000 -0.300000
854580.875000 988458.750000 1325.000000 -0.300000
854615.875000 988458.750000 1325.000000 -0.300000
854650.875000 988458.750000 1325.000000 -0.300000
854685.875000 988458.750000 1325.000000 -0.300000
854720.875000 988458.750000 1325.000000 -0.300000
854755.875000 988458.750000 1325.000000 -0.300000
854790.875000 988458.750000 1325.000000 -0.300000
854825.875000 988458.750000 1325.000000 -0.300000
854860.875000 988458.750000 1325.000000 -0.300000
854895.875000 988458.750000 1325.000000 -0.300000
854930.875000 988458.750000 1325.000000 -0.300000
854965.875000 988458.750000 1325.000000 -0.300000
855000.875000 988458.750000 1325.000000 -0.300000
855035.875000 988458.750000 1325.000000 -0.300000
855070.875000 988458.750000 1325.000000 -0.300000
855105.875000 988458.750000 1325.000000 -0.300000
855140.875000 988458.750000 1325.000000 -0.300000
855175.875000 988458.750000 1325.000000 -0.300000
855210.875000 988458.750000 1325.000000 -0.300000
855245.875000 988458.750000 1325.000000 -0.300000
855289.625000 988458.750000 1325.000000 -0.300000
855355.250000 988458.750000 1325.000000 -0.300000
855453.687500 988458.750000 1325.000000 -0.300000
853771.500000 988562.812500 1325.000000 -0.300000
853837.125000 988562.812500 1325.000000 -0.300000
853880.875000 988562.812500 1325.000000 -0.300000
853915.875000 988562.812500 1325.000000 -0.300000
853950.875000 988562.812500 1325.000000 -0.300000
853985.875000 988562.812500 1325.000000 -0.300000
854020.875000 988562.812500 1325.000000 -0.300000
854055.875000 988562.812500 1325.000000 -0.300000
854090.875000 988562.812500 1325.000000 -0.300000
854125.875000 988562.812500 1325.000000 -0.300000
854160.875000 988562.812500 1325.000000 -0.300000
854195.875000 988562.812500 1325.000000 -0.300000
854230.875000 988562.812500 1325.000000 -0.300000
854265.875000 988562.812500 1325.000000 -0.300000
854300.875000 988562.812500 1325.000000 -0.300000
854335.875000 988562.812500 1325.000000 -0.300000
854370.875000 988562.812500 1325.000000 -0.300000
854405.875000 988562.812500 1325.000000 -0.300000
854440.875000 988562.812500 1325.000000 -0.300000
854475.875000 988562.812500 1325.000000 -0.300000
854510.875000 988562.812500 1325.000000 -0.300000
854545.875000 988562.812500 1325.000000 -0.300000
854580.875000 988562.812500 1325.000000 -0.300000
854615.875000 988562.812500 1325.000000 -0.300000
854650.875000 988562.812500 1325.000000 -0.300000
854685.875000 988562.812500 1325.000000 -0.300000
854720.875000 988562.812500 1325.000000 -0.300000
854755.875000 988562.812500 1325.000000 -0.300000
854790.875000 988562.812500 1325.000000 -0.300000
854825.875000 988562.812500 1325.000000 -0.300000
854860.875000 988562.812500 1325.000000 -0.300000
854895.875000 988562.812500 1325.000000 -0.300000
854930.875000 988562.812500 1325.000000 -0.300000
854965.875000 988562.812500 1325.000000 -0.300000
855000.875000 988562.812500 1325.000000 -0.300000
855035.875000 988562.812500 1325.000000 -0.300000
855070.875000 988562.812500 1325.000000 -0.300000
855105.875000 988562.812500 1325.000000 -0.300000
855140.875000 988562.812500 1325.000000 -0.300000
855175.875000 988562.812500 1325.000000 -0.300000
855210.875000 988562.812500 1325.000000 -0.300000
855245.875000 988562.812500 1325.000000 -0.300000
855289.625000 988562.812500 1325.000000 -0.300000
855355.250000 988562.812500 1325.000000 -0.300000
855453.687500 988562.812500 1325.000000 -0.300000
853673.062500 987605.437500 1525.000000 -0.300000
853771.500000 987605.437500 1525.000000 -0.300000
853837.125000 987605.437500 1525.000000 -0.300000
853880.875000 987605.437500 1525.000000 -0.300000
853915.875000 987605.437500 1525.000000 -0.300000
853950.875000 987605.437500 1525.000000 -0.300000
853985.875000 987605.437500 1525.000000 -0.300000
854020.875000 987605.437500 1525.000000 -0.300000
854055.875000 987605.437500 1525.000000 -0.300000
854090.875000 987605.437500 1525.000000 -0.300000
854125.875000 987605.437500 1525.000000 -0.300000
854160.875000 987605.437500 1525.000000 -0.300000
854195.875000 987605.437500 1525.000000 -0.300000
854230.875000 987605.437500 1525.000000 -0.300000
854265.875000 987605.437500 1525.000000 -0.300000
854300.875000 987605.437500 1525.000000 -0.300000
854335.875000 987605.437500 1525.000000 -0.300000
854370.875000 987605.437500 1525.000000 -0.300000
854405.875000 987605.437500 1525.000000 -0.300000
854440.875000 987605.437500 1525.000000 -0.300000
854475.875000 987605.437500 1525.000000 -0.300000
854510.875000 987605.437500 1525.000000 -0.300000
854545.875000 987605.437500 1525.000000 -0.300000
854580.875000 987605.437500 1525.000000 -0.300000
854615.875000 987605.437500 1525.000000 -0.300000
854650.875000 987605.437500 1525.000000 -0.300000
854685.875000 987605.437500 1525.000000 -0.300000
854720.875000 987605.437500 1525.000000 -0.300000
854755.875000 987605.437500 1525.000000 -0.300000
854790.875000 987605.437500 1525.000000 -0.300000
854825.875000 987605.437500 1525.000000 -0.300000
854860.875000 987605.437500 1525.000000 -0.300000
854895.875000 987605.437500 1525.000000 -0.300000
854930.875000 987605.437500 1525.000000 -0.300000
854965.875000 987605.437500 1525.000000 -0.300000
855000.875000 987605.437500 1525.000000 -0.300000
855035.875000 987605.437500 1525.000000 -0.300000
855070.875000 987605.437500 1525.000000 -0.300000
855105.875000 987605.437500 1525.000000 -0.300000
855140.875000 987605.437500 1525.000000 -0.300000
855175.875000 987605.437500 1525.000000 -0.300000
855210.875000 987605.437500 1525.000000 -0.300000
855245.875000 987605.437500 1525.000000 -0.300000
855289.625000 987605.437500 1525.000000 -0.300000
855355.250000 987605.437500 1525.000000 -0.300000
855453.687500 987605.437500 1525.000000 -0.300000
853673.062500 987709.500000 1525.000000 -0.300000
853771.500000 987709.500000 1525.000000 -0.300000
853837.125000 987709.500000 1525.000000 -0.300000
853880.875000 987709.500000 1525.000000 -0.300000
853915.875000 987709.500000 1525.000000 -0.300000
853950.875000 987709.500000 1525.000000 -0.300000
853985.875000 987709.500000 1525.000000 -0.300000
854020.875000 987709.500000 1525.000000 -0.300000
854055.875000 987709.500000 1525.000000 -0.300000
854090.875000 987709.500000 1525.000000 -0.300000
854125.875000 987709.500000 1525.000000 -0.300000
854160.875000 987709.500000 1525.000000 -0.300000
854195.875000 987709.500000 1525.000000 -0.300000
854230.875000 987709.500000 1525.000000 -0.300000
854265.875000 987709.500000 1525.000000 -0.300000
854300.875000 987709.500000 1525.000000 -0.300000
854335.875000 987709.500000 1525.000000 -0.300000
854370.875000 987709.500000 1525.000000 -0.300000
854405.875000 987709.500000 1525.000000 -0.300000
854440.875000 987709.500000 1525.000000 -0.300000
854475.875000 987709.500000 1525.000000 -0.300000
854510.875000 987709.500000 1525.000000 -0.300000
854545.875000 987709.500000 1525.000000 -0.300000
854580.875000 987709.500000 1525.000000 -0.300000
854615.875000 987709.500000 1525.000000 -0.300000
854650.875000 987709.500000 1525.000000 -0.300000
854685.875000 987709.500000 1525.000000 -0.300000
854720.875000 987709.500000 1525.000000 -0.300000
854755.875000 987709.500000 1525.000000 -0.300000
854790.875000 987709.500000 1525.000000 -0.300000
854825.875000 987709.500000 1525.000000 -0.300000
854860.875000 987709.500000 1525.000000 -0.300000
854895.875000 987709.500000 1525.000000 -0.300000
854930.875000 987709.500000 1525.000000 -0.300000
854965.875000 987709.500000 1525.000000 -0.300000
855000.875000 987709.500000 1525.000000 -0.300000
855035.875000 987709.500000 1525.000000 -0.300000
855070.875000 987709.500000 1525.000000 -0.300000
855105.875000 987709.500000 1525.000000 -0.300000
855140.875000 987709.500000 1525.000000 -0.300000
855175.875000 987709.500000 1525.000000 -0.300000
855210.875000 987709.500000 1525.000000 -0.300000
855245.875000 987709.500000 1525.000000 -0.300000
855289.625000 987709.500000 1525.000000 -0.300000
855355.250000 987709.500000 1525.000000 -0.300000
855453.687500 987709.500000 1525.000000 -0.300000
853673.062500 987778.875000 1525.000000 -0.300000
853771.500000 987778.875000 1525.000000 -0.300000
853837.125000 987778.875000 1525.000000 -0.300000
853880.875000 987778.875000 1525.000000 -0.300000
853915.875000 987778.875000 1525.000000 -0.300000
853950.875000 987778.875000 1525.000000 -0.300000
853985.875000 987778.875000 1525.000000 -0.300000
854020.875000 987778.875000 1525.000000 -0.300000
854055.875000 987778.875000 1525.000000 -0.300000
854090.875000 987778.875000 1525.000000 -0.300000
854125.875000 987778.875000 1525.000000 -0.300000
854160.875000 987778.875000 1525.000000 -0.300000
854195.875000 987778.875000 1525.000000 -0.300000
854230.875000 987778.875000 1525.000000 -0.300000
854265.875000 987778.875000 1525.000000 -0.300000
854300.875000 987778.875000 1525.000000 -0.300000
854335.875000 987778.875000 1525.000000 -0.300000
854370.875000 987778.875000 1525.000000 -0.300000
854405.875000 987778.875000 1525.000000 -0.300000
854440.875000 987778.875000 1525.000000 -0.300000
854475.875000 987778.875000 1525.000000 -0.300000
854510.875000 987778.875000 1525.000000 -0.300000
854545.875000 987778.875000 1525.000000 -0.300000
854580.875000 987778.875000 1525.000000 -0.300000
854615.875000 987778.875000 1525.000000 -0.300000
854650.875000 987778.875000 1525.000000 -0.300000
854685.875000 987778.875000 1525.000000 -0.300000
854720.875000 987778.875000 1525.000000 -0.300000
854755.875000 987778.875000 1525.000000 -0.300000
854790.875000 987778.875000 1525.000000 -0.300000
854825.875000 987778.875000 1525.000000 -0.300000
854860.875000 987778.875000 1525.000000 -0.300000
854895.875000 987778.875000 1525.000000 -0.300000
854930.875000 987778.875000 1525.000000 -0.300000
854965.875000 987778.875000 1525.000000 -0.300000
855000.875000 987778.875000 1525.000000 -0.300000
855035.875000 987778.875000 1525.000000 -0.300000
855070.875000 987778.875000 1525.000000 -0.300000
855105.875000 987778.875000 1525.000000 -0.300000
855140.875000 987778.875000 1525.000000 -0.300000
855175.875000 987778.875000 1525.000000 -0.300000
855210.875000 987778.875000 1525.000000 -0.300000
855245.875000 987778.875000 1525.000000 -0.300000
855289.625000 987778.875000 1525.000000 -0.300000
855355.250000 987778.875000 1525.000000 -0.300000
855453.687500 987778.875000 1525.000000 -0.300000
853673.062500 987825.125000 1525.000000 -0.300000
853771.500000 987825.125000 1525.000000 -0.300000
853837.125000 987825.125000 1525.000000 -0.300000
853880.875000 987825.125000 1525.000000 -0.300000
853915.875000 987825.125000 1525.000000 -0.300000
853950.875000 987825.125000 1525.000000 -0.300000
853985.875000 987825.125000 1525.000000 -0.300000
854020.875000 987825.125000 1525.000000 -0.300000
854055.875000 987825.125000 1525.000000 -0.300000
854090.875000 987825.125000 1525.000000 -0.300000
854125.875000 987825.125000 1525.000000 -0.300000
854160.875000 987825.125000 1525.000000 -0.300000
854195.875000 987825.125000 1525.000000 -0.300000
854230.875000 987825.125000 1525.000000 -0.300000
854265.875000 987825.125000 1525.000000 -0.300000
854300.875000 987825.125000 1525.000000 -0.300000
854335.875000 987825.125000 1525.000000 -0.300000
854370.875000 987825.125000 1525.000000 -0.300000
854405.875000 987825.125000 1525.000000 -0.300000
854440.875000 987825.125000 1525.000000 -0.300000
854475.875000 987825.125000 1525.000000 -0.300000
854510.875000 987825.125000 1525.000000 -0.300000
854545.875000 987825.125000 1525.000000 -0.300000
854580.875000 987825.125000 1525.000000 -0.300000
854615.875000 987825.125000 1525.000000 -0.300000
854650.875000 987825.125000 1525.000000 -0.300000
854685.875000 987825.125000 1525.000000 -0.300000
854720.875000 987825.125000 1525.000000 -0.300000
854755.875000 987825.125000 1525.000000 -0.300000
854790.875000 987825.125000 1525.000000 -0.300000
854825.875000 987825.125000 1525.000000 -0.300000
854860.875000 987825.125000 1525.000000 -0.300000
854895.875000 987825.125000 1525.000000 -0.300000
854930.875000 987825.125000 1525.000000 -0.300000
854965.875000 987825.125000 1525.000000 -0.300000
855000.875000 987825.125000 1525.000000 -0.300000
855035.875000 987825.125000 1525.000000 -0.300000
855070.875000 987825.125000 1525.000000 -0.300000
855105.875000 987825.125000 1525.000000 -0.300000
855140.875000 987825.125000 1525.000000 -0.300000
855175.875000 987825.125000 1525.000000 -0.300000
855210.875000 987825.125000 1525.000000 -0.300000
855245.875000 987825.125000 1525.000000 -0.300000
855289.625000 987825.125000 1525.000000 -0.300000
855355.250000 987825.125000 1525.000000 -0.300000
855453.687500 987825.125000 1525.000000 -0.300000
853673.062500 987862.125000 1525.000000 -0.300000
853771.500000 987862.125000 1525.000000 -0.300000
853837.125000 987862.125000 1525.000000 -0.300000
853880.875000 987862.125000 1525.000000 -0.300000
853915.875000 987862.125000 1525.000000 -0.300000
853950.875000 987862.125000 1525.000000 -0.300000
853985.875000 987862.125000 1525.000000 -0.300000
854020.875000 987862.125000 1525.000000 -0.300000
854055.875000 987862.125000 1525.000000 -0.300000
854090.875000 987862.125000 1525.000000 -0.300000
854125.875000 987862.125000 1525.000000 -0.300000
854160.875000 987862.125000 1525.000000 -0.300000
854195.875000 987862.125000 1525.000000 -0.300000
854230.875000 987862.125000 1525.000000 -0.300000
854265.875000 987862.125000 1525.000000 -0.300000
854300.875000 987862.125000 1525.000000 -0.300000
854335.875000 987862.125000 1525.000000 -0.300000
854370.875000 987862.125000 1525.000000 -0.300000
854405.875000 987862.125000 1525.000000 -0.300000
854440.875000 987862.125000 1525.000000 -0.300000
854475.875000 987862.125000 1525.000000 -0.300000
854510.875000 987862.125000 1525.000000 -0.300000
854545.875000 987862.125000 1525.000000 -0.300000
854580.875000 987862.125000 1525.000000 -0.300000
854615.875000 987862.125000 1525.000000 -0.300000
854650.875000 987862.125000 1525.000000 -0.300000
